id,host_is_superhost,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
15852086,f,22.28266,114.15194,Apartment,Entire home/apt,2,1,1,1,Real Bed,23,1,90,9,9,10,9,10,9,0.53
15876581,f,22.22389,114.11563,Apartment,Private room,2,1,1,2,Real Bed,37,0,98,10,10,10,10,10,10,0.85
15879975,f,22.22428,114.11477,Apartment,Private room,2,1,1,2,Real Bed,98,0,98,10,10,10,10,10,10,2.28
15892943,f,22.35238,114.06222,Apartment,Entire home/apt,6,1,2,3,Real Bed,3,0,100,10,10,10,10,10,10,0.07
15893648,f,22.30822,114.16685,Apartment,Entire home/apt,3,1,1,2,Real Bed,19,0,91,9,10,9,10,9,9,0.43
15895264,f,22.28597,114.13982,Apartment,Private room,2,1,1,1,Real Bed,3,0,87,9,9,10,9,9,9,0.07
15895751,f,22.28298,114.18451,Apartment,Private room,2,1,1,1,Real Bed,1,0,100,10,10,10,10,10,10,0.03
15931953,f,22.3062,114.17137,Serviced apartment,Private room,2,1,1,1,Real Bed,30,0,77,8,7,9,9,10,8,1.18
15947573,t,22.28268,114.19267,Apartment,Entire home/apt,10,1,3,6,Real Bed,66,0,90,9,9,10,10,10,9,1.51
15949865,f,22.31659,114.16992,Bed and breakfast,Hotel room,2,1,1,1,Real Bed,63,1,90,9,9,9,9,10,9,1.45
15956069,f,22.2795,114.1817,Guest suite,Private room,1,1,1,1,Real Bed,1,0,100,10,10,10,10,10,10,0.04
15956982,f,22.31167,114.1705,Apartment,Private room,2,1,1,2,Real Bed,73,1,93,9,9,9,9,10,9,1.73
15960653,f,22.30759,114.16704,Apartment,Private room,2,1,1,1,Real Bed,6,0,90,10,10,10,10,10,10,0.14
15977414,f,22.28422,114.15199,Apartment,Entire home/apt,2,1,1,1,Real Bed,3,0,100,10,10,10,10,10,10,0.07
15991424,f,22.28571,114.1924,Apartment,Entire home/apt,3,1.5,2,2,Real Bed,7,0,100,10,10,10,10,10,10,0.17
15992460,f,22.28567,114.15028,Serviced apartment,Entire home/apt,2,1,0,1,Real Bed,1,0,100,10,8,10,10,10,8,0.03
15992578,f,22.28739,114.1508,Serviced apartment,Entire home/apt,2,1,0,1,Real Bed,4,0,95,10,8,10,8,10,9,0.1
16003564,f,22.29351,113.95332,Apartment,Shared room,1,1,1,1,Real Bed,7,0,100,10,10,10,10,10,10,0.22
16004177,f,22.28539,114.1517,Serviced apartment,Entire home/apt,2,1,0,1,Real Bed,1,0,100,10,10,10,10,10,10,0.05
16004394,f,22.28583,114.15205,Apartment,Entire home/apt,2,1,0,1,Real Bed,1,0,100,10,10,10,10,10,10,0.03
16004866,f,22.28593,114.15113,Apartment,Entire home/apt,2,1,0,1,Real Bed,11,0,100,10,10,10,10,10,10,0.25
16005093,t,22.28027,114.18404,Apartment,Entire home/apt,2,1,0,1,Real Bed,90,12,98,10,10,10,10,10,10,2.08
16005306,f,22.29682,114.16978,Apartment,Private room,1,1.5,1,1,Real Bed,4,0,87,10,9,10,10,10,9,0.09
16007732,f,22.26921,114.18593,Apartment,Entire home/apt,3,1,1,2,Real Bed,22,0,90,9,9,10,9,10,9,0.57
16011111,f,22.33059,114.16276,Apartment,Private room,2,1,1,1,Real Bed,2,0,90,10,10,9,10,10,9,0.05
16019844,f,22.28611,114.15237,Serviced apartment,Entire home/apt,2,1,0,1,Real Bed,4,0,80,9,9,10,8,10,9,0.1
16022797,f,22.30749,114.18353,Apartment,Private room,2,1,1,1,Real Bed,43,0,95,10,10,9,9,9,10,0.99
16033679,f,22.32266,114.25506,Apartment,Private room,2,1,1,1,Real Bed,14,0,95,10,10,10,10,9,10,0.32
16034263,f,22.28483,114.13653,Apartment,Entire home/apt,5,1,2,3,Real Bed,4,0,87,9,7,10,10,9,9,0.09
16035688,f,22.31927,114.16648,Apartment,Entire home/apt,8,1,2,4,Real Bed,212,25,89,9,9,10,10,10,9,4.9
16036341,t,22.29799,114.17342,House,Private room,2,1,1,1,Real Bed,5,2,100,10,9,10,10,10,10,0.35
16044063,f,22.27218,114.17348,Apartment,Entire home/apt,3,1,1,1,Real Bed,9,1,89,9,8,10,9,9,9,0.27
16044508,f,22.27743,114.17187,Condominium,Entire home/apt,2,1,1,1,Real Bed,7,0,97,10,10,10,10,10,10,0.17
16045945,f,22.28015,114.15406,Apartment,Entire home/apt,3,1,1,1,Real Bed,3,0,93,9,9,9,9,9,9,0.07
16047535,f,22.28542,114.14639,Apartment,Entire home/apt,3,1,1,2,Real Bed,4,0,100,10,10,10,10,10,10,0.09
16056283,f,22.28643,114.04069,Apartment,Entire home/apt,4,1,1,2,Pull-out Sofa,121,32,95,10,10,9,9,9,9,2.82
16056380,f,22.28451,114.12915,Apartment,Private room,4,1,1,3,Real Bed,1,0,100,10,10,10,10,10,10,0.03
16059309,t,22.27352,114.17561,Condominium,Private room,1,1,1,1,Futon,73,7,97,10,9,10,10,10,10,1.69
16071068,f,22.37801,114.10509,Apartment,Private room,1,1,1,2,Real Bed,1,0,100,10,10,10,10,8,10,0.02
16071813,f,22.42193,114.23083,Apartment,Private room,1,0.5,1,1,Real Bed,7,0,100,10,10,10,10,10,9,0.17
16074537,t,22.28188,114.14168,Apartment,Entire home/apt,4,2,3,2,Real Bed,4,0,100,10,10,10,10,10,10,0.1
16079701,t,22.28378,114.21489,Apartment,Entire home/apt,4,1,2,4,Real Bed,13,0,96,10,10,10,10,10,9,0.3
16090914,f,22.31947,114.17117,Bed and breakfast,Hotel room,1,1,1,4,Real Bed,4,1,95,10,10,10,10,10,10,0.11
16091122,f,22.31901,114.17154,Apartment,Private room,1,1,1,1,Real Bed,6,2,83,9,9,10,10,10,10,0.18
16096355,t,22.30121,114.17476,Apartment,Private room,1,3.5,1,1,Real Bed,4,2,95,9,9,10,10,10,10,0.11
16100405,f,22.28558,114.14826,Apartment,Entire home/apt,2,1,1,1,Real Bed,34,4,99,10,10,10,10,10,10,0.83
16100663,t,22.27564,114.16813,Apartment,Entire home/apt,2,1,1,1,Real Bed,171,20,96,10,10,10,10,10,9,3.97
16104146,f,22.23738,114.10893,House,Private room,2,1,1,1,Real Bed,10,0,96,10,9,9,10,9,10,0.24
16104824,f,22.32067,114.1714,Apartment,Shared room,1,1,1,4,Real Bed,1,0,100,10,10,10,10,10,8,0.06
16106392,f,22.28823,114.13777,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,0,100,10,10,10,10,10,10,0.05
16109298,t,22.27805,114.17944,Apartment,Entire home/apt,8,2,3,5,Real Bed,148,21,95,10,9,10,10,10,10,3.46
16115257,f,22.31914,114.17015,Guest suite,Private room,1,1,1,1,Real Bed,2,0,90,9,9,9,9,10,9,0.05
16116008,f,22.2912,113.94993,Apartment,Private room,2,1,1,1,Real Bed,47,0,98,10,10,10,10,10,10,1.09
16126820,f,22.3183,114.17118,Guest suite,Private room,1,1,1,1,Real Bed,11,0,89,10,9,10,10,10,10,0.26
16127054,f,22.287,114.14834,Apartment,Entire home/apt,2,1,1,1,Real Bed,95,14,91,10,9,10,10,10,9,2.22
16128391,f,22.27865,114.19316,Apartment,Entire home/apt,2,1,1,1,Real Bed,12,0,94,10,9,10,10,9,10,0.28
16129001,f,22.26754,113.99684,Bungalow,Entire home/apt,6,1,1,3,Real Bed,90,17,95,10,9,10,10,9,9,2.09
16130794,f,22.31513,114.16669,Apartment,Private room,1,2,1,1,Real Bed,9,0,96,10,10,10,10,9,9,0.21
16135665,f,22.27543,114.16906,Apartment,Entire home/apt,3,1,1,1,Real Bed,2,0,100,10,10,10,10,10,10,0.05
16141039,f,22.30676,114.17043,Apartment,Entire home/apt,2,1,1,0,Real Bed,19,3,93,10,10,10,9,10,9,0.5
16148414,f,22.28569,114.15058,Serviced apartment,Entire home/apt,4,1,1,2,Real Bed,2,0,100,9,9,10,9,9,9,0.07
16148746,f,22.28606,114.19047,Apartment,Entire home/apt,6,1,3,3,Real Bed,2,0,100,10,10,10,10,10,10,0.05
16153645,f,22.28308,114.14941,Apartment,Entire home/apt,5,1,2,2,Real Bed,8,1,97,10,9,10,10,10,9,0.19
16156324,f,22.24986,114.1554,Apartment,Private room,2,1,1,1,Pull-out Sofa,19,0,94,9,9,10,10,9,9,0.44
16163039,f,22.28655,114.14787,Apartment,Entire home/apt,3,1,0,1,Real Bed,15,0,97,10,10,10,10,10,10,0.35
16163865,f,22.27958,114.15411,Apartment,Entire home/apt,4,1,2,2,Real Bed,9,0,93,10,9,10,10,10,10,0.21
16165286,f,22.28383,114.14729,Apartment,Entire home/apt,1,1,1,1,Real Bed,15,0,87,9,9,9,9,8,9,0.36
16167120,f,22.28521,114.14216,Apartment,Entire home/apt,2,1,1,1,Real Bed,3,0,100,10,10,10,10,10,10,0.07
16172412,f,22.28896,114.14567,Apartment,Entire home/apt,2,1,1,1,Real Bed,3,0,100,10,10,10,10,10,10,0.07
16172794,f,22.28332,114.15712,Apartment,Private room,2,1,1,1,Real Bed,178,25,90,9,9,9,9,9,9,4.14
16178687,t,22.30408,114.17105,Apartment,Private room,1,1,1,1,Real Bed,144,11,95,10,9,10,10,10,10,3.36
16179921,f,22.28236,114.19181,Apartment,Entire home/apt,7,3,2,4,Real Bed,3,0,93,9,7,9,9,10,9,0.08
16180498,t,22.30724,114.17134,Apartment,Entire home/apt,2,1,0,0,Real Bed,26,2,91,9,9,9,10,10,9,0.62
16193145,f,22.29104,113.94309,Apartment,Entire home/apt,7,2.5,3,4,Real Bed,7,0,100,10,10,10,10,10,10,0.18
16193395,f,22.28775,114.14859,Condominium,Entire home/apt,4,1.5,2,3,Real Bed,21,4,96,10,10,10,10,9,9,0.5
16197329,f,22.28223,114.18467,Apartment,Private room,2,1,1,1,Real Bed,7,0,71,8,7,8,8,9,8,0.16
16206568,f,22.27472,114.17221,Apartment,Entire home/apt,6,1.5,2,2,Real Bed,70,3,90,9,9,10,10,10,9,1.64
16209077,f,22.30875,114.2358,Apartment,Private room,2,1,1,1,Real Bed,8,0,100,10,10,10,10,10,10,0.22
16210632,f,22.28275,114.18591,Apartment,Private room,3,1,1,2,Real Bed,10,0,74,8,8,8,8,9,7,0.23
16220123,f,22.28235,114.18595,Apartment,Private room,2,0,1,2,Real Bed,7,0,83,9,9,9,9,10,8,0.17
16221554,f,22.28458,114.14977,Apartment,Entire home/apt,4,1,2,2,Real Bed,1,0,100,10,10,10,10,10,10,0.02
16221836,f,22.1983,114.13985,Tent,Private room,3,0,0,0,Futon,71,8,88,9,9,9,9,9,8,1.68
16221843,t,22.30474,114.17136,Bed and breakfast,Private room,1,0,1,1,Real Bed,2,0,100,10,10,10,10,10,10,0.05
16222213,t,22.30474,114.17136,Bed and breakfast,Private room,3,1,1,2,Real Bed,1,0,100,10,10,10,6,10,10,0.03
16222331,t,22.30474,114.17136,Bed and breakfast,Private room,2,1,1,2,Real Bed,2,0,100,10,10,10,10,10,10,0.05
16222523,t,22.30474,114.17136,Bed and breakfast,Private room,2,1,1,1,Real Bed,10,5,93,10,9,9,10,10,10,0.24
16223235,f,22.28308,114.15228,Apartment,Entire home/apt,3,1,0,1,Real Bed,2,0,100,10,9,10,10,9,9,0.05
16225498,f,22.27665,114.17006,Apartment,Private room,2,1,1,1,Real Bed,87,4,94,9,8,10,10,10,9,2.03
16231813,f,22.29162,114.19896,House,Entire home/apt,1,1,0,1,Real Bed,12,0,87,9,9,9,9,9,9,0.3
16235224,f,22.27496,114.17449,Condominium,Entire home/apt,2,1,1,1,Real Bed,9,1,93,10,8,10,10,10,9,0.21
16242981,f,22.27489,114.17528,Apartment,Entire home/apt,2,1,0,1,Real Bed,14,0,97,10,10,10,10,10,9,0.33
16244035,f,22.27651,114.17986,Apartment,Entire home/apt,3,1,2,3,Real Bed,3,0,93,10,7,10,10,10,10,0.07
16244422,f,22.28348,114.14779,Apartment,Entire home/apt,3,1,0,1,Real Bed,19,0,94,9,10,10,10,9,9,0.44
16244680,f,22.28427,114.14783,Apartment,Entire home/apt,3,1,0,1,Real Bed,27,8,95,10,10,10,10,10,9,0.63
16245313,f,22.50113,114.132,Apartment,Entire home/apt,6,1,2,4,Real Bed,59,1,98,10,10,10,10,9,9,1.42
16248789,f,22.29792,114.17181,Hostel,Shared room,1,0,1,4,Real Bed,3,0,100,10,10,10,10,10,10,0.11
16251380,f,22.28361,114.21306,Apartment,Private room,2,1,1,1,Real Bed,1,0,80,10,10,10,8,8,10,0.02
16252584,f,22.31558,114.17004,Apartment,Entire home/apt,6,1,2,3,Real Bed,37,0,86,9,9,9,9,10,9,0.87
16260895,t,22.30831,114.17082,Condominium,Private room,2,1,1,1,Real Bed,96,10,95,10,9,10,10,10,10,2.27
16262969,f,22.28056,114.15202,Apartment,Entire home/apt,2,1,1,1,Real Bed,6,0,88,10,10,10,10,10,10,0.14
16280815,f,22.28746,114.15042,Serviced apartment,Entire home/apt,1,1,0,1,Real Bed,1,0,100,10,8,10,10,10,10,0.03
16289122,f,22.28479,114.04085,Apartment,Entire home/apt,4,1,1,2,Real Bed,138,33,94,10,9,10,10,9,9,3.26
16290140,f,22.324,114.16138,Apartment,Private room,1,1,1,1,Real Bed,3,0,93,9,9,9,9,9,8,0.07
16291751,f,22.26754,113.99684,Cottage,Entire home/apt,6,1,1,4,Real Bed,74,15,92,10,9,10,10,9,9,1.75
16291890,f,22.27076,114.1862,Apartment,Entire home/apt,4,1,2,2,Real Bed,10,1,100,10,10,10,10,10,10,0.24
16292964,f,22.30787,114.18633,Condominium,Shared room,1,1,1,1,Real Bed,3,0,93,9,9,10,10,9,9,0.07
16301870,f,22.28699,114.14013,Apartment,Entire home/apt,4,1,2,2,Real Bed,10,0,96,10,10,10,10,9,9,0.24
16302522,f,22.28596,114.14359,Apartment,Private room,1,1,1,1,Real Bed,5,0,100,10,10,10,10,9,10,0.12
16302799,f,22.33184,114.163,Apartment,Private room,2,1.5,1,1,Real Bed,1,0,40,4,4,6,6,6,4,0.03
16303941,f,22.28535,114.14675,Apartment,Entire home/apt,2,1,0,1,Real Bed,3,0,90,10,8,10,10,10,9,0.11
16304045,f,22.28537,114.14031,Apartment,Entire home/apt,2,1,1,1,Real Bed,21,3,98,10,10,10,10,10,9,0.5
16304764,f,22.28649,114.13398,Apartment,Entire home/apt,3,1,1,2,Real Bed,4,0,80,9,9,9,10,10,10,0.09
16307768,f,22.3138,114.16091,Condominium,Shared room,1,1,1,1,Pull-out Sofa,16,0,98,10,10,10,10,10,10,0.38
16314611,f,22.28375,114.12965,Apartment,Entire home/apt,2,1,1,1,Real Bed,8,1,100,10,10,10,10,9,10,0.19
16315327,f,22.27625,114.17,Apartment,Entire home/apt,2,1,1,1,Real Bed,16,0,97,10,9,10,10,10,9,0.37
16330896,f,22.28153,114.15169,Apartment,Entire home/apt,2,1,0,1,Pull-out Sofa,1,0,80,10,8,10,10,10,8,0.02
16341825,f,22.53832,114.1237,Condominium,Shared room,2,1,1,2,Real Bed,3,0,100,10,10,10,10,10,10,0.07
16344955,f,22.27713,114.17178,Apartment,Private room,2,1,1,1,Real Bed,3,0,87,10,10,9,9,10,9,0.07
16352971,f,22.30755,114.18465,Serviced apartment,Entire home/apt,6,2,3,3,Real Bed,21,0,95,10,10,10,10,8,9,0.53
16352974,f,22.28465,114.14631,Apartment,Entire home/apt,3,1,0,1,Real Bed,2,0,100,10,10,10,10,10,9,0.05
16353384,f,22.28446,114.14757,Apartment,Entire home/apt,3,1,0,1,Real Bed,6,0,90,9,10,9,9,9,8,0.14
16353861,f,22.31813,114.17215,Apartment,Private room,2,1,1,1,Real Bed,14,0,77,9,8,9,9,9,8,0.33
16354436,f,22.28497,114.14703,Apartment,Entire home/apt,3,1,0,1,Real Bed,5,0,96,9,10,10,9,9,8,0.12
16354603,f,22.2846,114.14722,Apartment,Entire home/apt,3,1,0,1,Real Bed,24,11,93,10,9,9,10,9,9,0.56
16354641,f,22.2286,114.11123,House,Entire home/apt,4,1,2,0,Real Bed,16,1,95,9,10,9,9,9,10,0.38
16355010,f,22.28477,114.19337,Apartment,Entire home/apt,5,1,2,3,Real Bed,13,0,98,10,10,10,10,10,10,0.31
16356377,f,22.30755,114.18465,House,Entire home/apt,5,2,3,3,Real Bed,8,0,88,9,9,10,9,8,8,0.19
16357700,f,22.27565,114.17431,Apartment,Entire home/apt,4,1,2,2,Real Bed,3,0,80,10,10,10,10,10,10,0.07
16360898,f,22.28142,114.15319,Apartment,Entire home/apt,2,1,0,1,Real Bed,4,0,100,10,10,10,10,10,10,0.1
16361082,f,22.28769,114.14834,Apartment,Entire home/apt,2,1,1,1,Real Bed,16,0,91,10,9,10,10,10,9,0.38
16370051,t,22.29312,114.00912,Condominium,Entire home/apt,2,1,1,1,Real Bed,38,2,93,10,9,10,10,9,9,0.89
16371611,f,22.31785,114.16938,Apartment,Private room,4,1,1,3,Real Bed,40,0,85,9,9,9,9,10,9,1.03
16374921,f,22.2771,114.16906,Apartment,Entire home/apt,4,1,2,2,Real Bed,9,0,90,10,9,10,10,10,9,0.21
16381626,f,22.30755,114.18465,House,Entire home/apt,4,2,3,3,Real Bed,16,0,94,10,9,9,9,9,9,0.38
16382268,f,22.2733,114.17272,Apartment,Private room,2,1,1,1,Real Bed,13,0,96,10,9,10,9,10,10,0.31
16382287,f,22.28812,114.14866,Apartment,Entire home/apt,5,1,2,2,Real Bed,1,0,100,10,8,10,10,10,10,0.03
16383139,f,22.28612,114.14912,Apartment,Private room,2,1,1,1,Real Bed,22,0,94,10,9,10,10,10,10,0.52
16384510,f,22.28728,114.14436,Apartment,Private room,2,1,1,1,Real Bed,3,0,70,7,8,10,10,10,7,0.07
16384792,f,22.28138,114.15241,Bungalow,Entire home/apt,2,1,1,1,Real Bed,26,0,94,10,9,10,10,10,10,0.61
16385138,f,22.28138,114.15241,Bungalow,Entire home/apt,1,1,0,1,Real Bed,27,0,91,9,9,10,9,10,9,0.64
16391200,f,22.38349,114.1894,Apartment,Entire home/apt,2,1,1,1,Real Bed,13,0,98,10,10,10,10,10,9,0.31
16397630,f,22.28397,114.14385,Apartment,Entire home/apt,2,1,1,1,Real Bed,11,0,98,10,10,10,10,10,10,0.26
16397688,f,22.27968,114.17267,Apartment,Entire home/apt,10,3,4,5,Real Bed,167,24,93,9,9,9,10,10,9,3.94
16397689,f,22.2061,114.03165,Apartment,Entire home/apt,4,1,2,2,Real Bed,40,3,92,9,9,9,9,8,8,0.95
16397767,f,22.30513,114.16941,Guest suite,Private room,4,1,1,3,Real Bed,63,0,94,10,10,10,10,10,9,1.48
16398551,f,22.28436,114.14087,Apartment,Private room,2,1,1,1,Real Bed,1,0,100,10,10,10,10,10,10,0.03
16398777,f,22.28496,114.14938,Apartment,Private room,1,1,1,1,Real Bed,6,0,97,10,10,10,10,10,10,0.14
16400244,f,22.30944,114.17125,Apartment,Shared room,10,2,1,10,Real Bed,15,0,99,10,10,10,10,10,10,0.53
16412613,f,22.2785,114.18299,Apartment,Entire home/apt,2,1,0,1,Real Bed,3,0,100,10,10,10,10,10,10,0.07
16420339,f,22.27862,114.16986,Apartment,Entire home/apt,5,2,2,2,Real Bed,44,0,85,9,9,9,9,10,8,1.04
16420828,f,22.27738,114.17008,Apartment,Entire home/apt,6,1,2,2,Real Bed,2,0,60,6,6,6,6,6,6,0.06
16423362,f,22.27799,114.18346,Apartment,Entire home/apt,2,1,0,1,Real Bed,5,0,80,9,7,9,8,9,8,0.12
16428443,f,22.28311,114.15215,Apartment,Entire home/apt,2,1,0,1,Real Bed,2,0,90,9,9,9,10,9,9,0.05
16429908,f,22.28127,114.15304,Apartment,Private room,1,1,1,1,Real Bed,174,39,94,10,9,10,10,10,10,4.11
16434782,f,22.28438,114.147,Apartment,Entire home/apt,2,1,1,1,Real Bed,5,0,96,9,9,8,9,9,9,0.14
16442274,f,22.2912,114.20379,Apartment,Private room,1,1,1,2,Real Bed,3,0,100,10,9,10,10,9,9,0.08
16445446,f,22.30539,114.17263,Bed and breakfast,Private room,3,1,1,3,Real Bed,3,0,50,5,6,6,5,7,6,0.07
16448460,f,22.28608,114.14578,Apartment,Entire home/apt,4,1,1,2,Real Bed,3,0,93,9,10,10,10,9,10,0.07
16456676,f,22.27727,114.17052,Apartment,Entire home/apt,5,2,2,2,Real Bed,4,2,75,8,9,10,9,10,8,0.11
16457075,f,22.2811,114.18574,Apartment,Private room,1,1,1,1,Real Bed,1,0,80,10,10,10,10,10,10,0.06
16461414,f,22.30575,114.17277,Boutique hotel,Private room,2,1,0,0,Real Bed,70,2,96,10,10,10,10,10,9,1.66
16469059,f,22.31013,114.17038,Hostel,Private room,2,1,1,1,Real Bed,112,5,93,9,9,9,9,10,9,2.66
16471084,t,22.28178,114.13151,Apartment,Private room,2,1,1,1,Real Bed,60,19,97,10,9,10,10,10,10,1.42
16472529,f,22.30755,114.18465,House,Entire home/apt,4,2,3,3,Real Bed,12,1,93,10,10,10,10,9,10,0.29
16473452,f,22.50011,114.14153,Apartment,Private room,2,1,1,2,Real Bed,16,0,99,10,10,10,10,9,10,0.39
16480469,f,22.30755,114.18465,Serviced apartment,Entire home/apt,4,2,2,2,Real Bed,19,2,94,9,10,10,10,9,8,0.45
16480751,f,22.28484,114.14643,Apartment,Entire home/apt,2,1,1,0,Real Bed,18,1,96,10,10,9,10,10,9,0.43
16481326,f,22.30755,114.18465,House,Entire home/apt,5,3,3,3,Real Bed,14,3,91,9,9,9,9,9,9,0.36
16484996,f,22.30737,114.17093,Boutique hotel,Private room,1,1,0,1,Real Bed,80,11,94,9,10,9,10,10,9,1.89
16491517,t,22.30635,114.16598,Apartment,Private room,4,1.5,1,2,Real Bed,433,80,99,10,10,10,10,10,10,10.21
16493868,t,22.30716,114.16638,Apartment,Private room,2,1,1,1,Real Bed,472,75,99,10,10,10,10,10,10,11.21
16495969,f,22.28815,114.14881,Apartment,Private room,2,1,1,1,Real Bed,16,0,89,9,8,9,9,10,10,0.38
16498756,f,22.31055,114.17116,Boutique hotel,Private room,2,1,1,0,Real Bed,101,7,94,9,9,10,10,9,9,2.52
16499723,f,22.27662,114.17214,Apartment,Entire home/apt,6,1,2,2,Real Bed,45,1,93,10,10,10,10,10,9,1.07
16503633,f,22.28696,114.14506,Apartment,Entire home/apt,3,1,1,2,Real Bed,2,0,100,10,10,10,10,10,10,0.05
16507812,f,22.3066,114.17171,Boutique hotel,Private room,2,1,1,2,Real Bed,139,17,95,10,10,10,10,10,9,3.3
16550219,f,22.28652,114.14149,Apartment,Entire home/apt,3,1,1,1,Real Bed,14,0,93,10,9,9,10,10,9,0.34
16562367,f,22.28228,114.18404,Apartment,Private room,2,1,1,1,Real Bed,2,0,40,3,3,9,9,6,3,0.05
16569102,f,22.32635,114.16597,Apartment,Entire home/apt,9,1,2,9,Real Bed,1,0,80,8,8,10,10,8,8,0.03
16572519,f,22.32349,114.1719,Bed and breakfast,Private room,2,1,1,1,Real Bed,1,0,80,6,10,8,8,10,10,0.06
16579426,f,22.28143,114.18461,Apartment,Private room,2,1,1,1,Real Bed,5,0,84,9,8,10,10,10,9,0.12
16580457,f,22.24847,114.14918,Condominium,Entire home/apt,3,1,1,1,Real Bed,39,0,96,10,10,10,10,9,9,0.95
16581651,f,22.32498,114.25615,Guesthouse,Private room,1,3,3,1,Real Bed,1,0,100,10,10,10,10,10,10,0.03
16590055,f,22.21134,114.02995,Apartment,Entire home/apt,2,1,0,1,Real Bed,93,18,87,9,8,10,10,10,9,2.28
16591339,f,22.31994,114.17233,Apartment,Entire home/apt,6,1,1,3,Real Bed,6,0,90,9,8,10,10,10,10,0.14
16591884,f,22.27366,114.17486,Apartment,Entire home/apt,2,1,1,1,Real Bed,6,0,97,10,10,10,10,10,9,0.15
16603801,f,22.33068,114.16003,Apartment,Private room,2,1,1,1,Real Bed,1,0,80,8,8,10,10,10,10,0.03
16609929,f,22.3057,114.17191,Apartment,Private room,1,1.5,1,4,Real Bed,19,0,93,9,9,9,9,10,9,0.46
16610203,t,22.30945,114.17028,Guesthouse,Private room,2,1,1,1,Real Bed,76,2,92,10,9,10,10,10,9,2.12
16610604,f,22.31919,114.17119,Apartment,Private room,1,0,0,1,Real Bed,1,0,80,10,10,10,10,10,10,0.03
16610928,f,22.31916,114.17032,Bed and breakfast,Hotel room,1,0.5,1,1,Real Bed,2,0,80,10,8,10,9,9,8,0.07
16611108,f,22.32059,114.17018,Bed and breakfast,Hotel room,1,1,1,1,Real Bed,2,0,80,9,9,9,9,9,9,0.06
16620020,f,22.28746,114.14621,Apartment,Entire home/apt,2,1,1,1,Real Bed,4,0,100,10,10,10,10,10,10,0.1
16622592,f,22.27791,114.17821,Apartment,Private room,2,1,1,1,Real Bed,14,0,99,10,10,10,10,10,10,0.34
16625962,f,22.27675,114.17067,Apartment,Entire home/apt,4,1,1,2,Real Bed,15,3,85,9,9,10,9,10,9,0.38
16628129,f,22.28217,114.14619,Apartment,Private room,2,1,1,2,Real Bed,41,0,98,10,10,10,10,9,10,0.98
16637906,f,22.28639,114.14753,Apartment,Entire home/apt,2,1,1,1,Real Bed,3,0,93,9,9,10,10,9,9,0.07
16638151,t,22.30614,114.01076,Guest suite,Entire home/apt,4,1,1,2,Real Bed,82,27,97,10,10,10,10,10,10,1.96
16653352,f,22.28779,114.1422,Apartment,Private room,1,1,1,2,Real Bed,44,6,97,10,10,10,10,10,10,1.06
16657483,t,22.32002,114.17168,Hostel,Private room,2,1,2,1,Real Bed,4,0,95,10,9,10,10,10,10,0.12
16657911,f,22.29727,114.17465,Apartment,Private room,2,1,1,1,Real Bed,201,41,93,9,10,10,10,10,9,4.82
16661308,f,22.29706,114.17397,Bed and breakfast,Hotel room,2,1,1,1,Real Bed,149,14,93,9,9,10,9,10,9,3.55
16677842,t,22.45092,114.13758,Cottage,Private room,2,1,1,1,Airbed,41,12,96,9,10,10,10,9,10,0.98
16692878,f,22.3056,114.16074,Apartment,Entire home/apt,6,2,2,3,Real Bed,103,10,94,9,9,10,10,10,9,2.55
16697015,f,22.28621,114.14554,Apartment,Private room,3,1,1,1,Real Bed,4,0,93,10,10,10,10,9,10,0.1
16697833,f,22.29117,114.20205,Apartment,Private room,1,1,1,1,Real Bed,1,0,100,10,10,10,10,10,10,0.02
16711373,f,22.28177,114.14252,Apartment,Private room,3,1,1,1,Real Bed,16,0,97,10,10,10,10,10,10,0.39
16711608,f,22.3165,114.17215,Apartment,Private room,2,1,1,2,Real Bed,5,0,90,9,8,10,10,10,10,0.13
16713479,f,22.277,114.1707,Apartment,Entire home/apt,3,1,1,1,Real Bed,7,0,97,10,10,10,10,10,9,0.17
16714137,f,22.30177,114.17383,Apartment,Entire home/apt,4,1,2,2,Real Bed,35,0,99,10,10,10,10,10,9,0.84
16729435,f,22.30755,114.18465,House,Entire home/apt,5,2,3,3,Real Bed,13,2,97,10,10,10,10,10,10,0.32
16729537,f,22.30755,114.18465,Serviced apartment,Entire home/apt,5,2,3,3,Real Bed,5,0,72,9,9,9,10,9,8,0.12
16731945,f,22.29561,114.01453,Apartment,Entire home/apt,2,1,1,1,Real Bed,7,0,94,10,10,10,10,9,10,0.17
16733041,t,22.29665,114.27374,Apartment,Private room,1,1,1,1,Real Bed,15,3,94,10,10,10,10,9,9,0.36
16733455,f,22.3206,114.157,Apartment,Entire home/apt,6,1,2,2,Real Bed,11,0,90,9,8,10,10,9,9,0.27
16740507,f,22.28505,114.15192,Apartment,Entire home/apt,3,1,0,2,Real Bed,3,0,100,10,9,10,9,9,10,0.07
16742694,t,22.31149,114.17123,Condominium,Entire home/apt,8,2,3,4,Real Bed,53,10,94,10,10,10,10,10,9,1.39
